"forecast","timestamp"
24.9253453712705,2018-07-30 08:00:00
27.736868483831,2018-07-30 09:00:00
30.4837034227243,2018-07-30 10:00:00
39.7779428804265,2018-07-30 11:00:00
49.3021093318343,2018-07-30 12:00:00
58.9351217808941,2018-07-30 13:00:00
77.5114592086561,2018-07-30 14:00:00
71.9472386314922,2018-07-30 15:00:00
76.4855725834577,2018-07-30 16:00:00
57.0202878604451,2018-07-30 17:00:00
53.6915402568524,2018-07-30 18:00:00
53.0384145736017,2018-07-30 19:00:00
60.9378553414624,2018-07-30 20:00:00
56.1451853743013,2018-07-30 21:00:00
50.4188486377648,2018-07-30 22:00:00
47.3653031891289,2018-07-30 23:00:00
40.9242625518003,2018-07-31 00:00:00
34.0731259385121,2018-07-31 01:00:00
31.1768978585755,2018-07-31 02:00:00
32.1652552021808,2018-07-31 03:00:00
31.7411902712353,2018-07-31 04:00:00
29.0639858076587,2018-07-31 05:00:00
31.1434930947489,2018-07-31 06:00:00
27.5527408393713,2018-07-31 07:00:00
28.3929575385406,2018-07-31 08:00:00
36.8724031690165,2018-07-31 09:00:00
41.8806591776405,2018-07-31 10:00:00
41.23017739424,2018-07-31 11:00:00
54.5929857801695,2018-07-31 12:00:00
63.6902751548549,2018-07-31 13:00:00
83.226944084349,2018-07-31 14:00:00
78.7451736571816,2018-07-31 15:00:00
82.1993806436155,2018-07-31 16:00:00
64.4871648571887,2018-07-31 17:00:00
62.2214880107924,2018-07-31 18:00:00
58.5772695220401,2018-07-31 19:00:00
54.2304117404701,2018-07-31 20:00:00
56.0657873608963,2018-07-31 21:00:00
49.929643865426,2018-07-31 22:00:00
48.5685200554331,2018-07-31 23:00:00
40.9105391544533,2018-08-01 00:00:00
39.3566468891408,2018-08-01 01:00:00
36.1826279270779,2018-08-01 02:00:00
35.6303906539247,2018-08-01 03:00:00
32.5502511451056,2018-08-01 04:00:00
30.8198445635812,2018-08-01 05:00:00
29.6976989118823,2018-08-01 06:00:00
29.3326842184233,2018-08-01 07:00:00
30.5181757180049,2018-08-01 08:00:00
33.0118866096763,2018-08-01 09:00:00
35.6023573488847,2018-08-01 10:00:00
48.6843202479399,2018-08-01 11:00:00
51.7078019302577,2018-08-01 12:00:00
56.7005851739484,2018-08-01 13:00:00
44.3719939435493,2018-08-01 14:00:00
40.8505496969979,2018-08-01 15:00:00
43.3604915707805,2018-08-01 16:00:00
91.2605176161241,2018-08-01 17:00:00
71.3773939358444,2018-08-01 18:00:00
