"timestamp","Real","RF","M5P","NN"
2018-01-01 07:00:00,26.132,26.3572284789916,29.6101798345951,23.5458158480798
2018-01-01 08:00:00,23.908,20.4464963333333,20.936953105841,19.8017243943924
2018-01-01 09:00:00,30.58,25.3769027731092,29.7139249146448,22.4188560321258
2018-01-01 10:00:00,33.916,23.1123933333333,25.0486821060024,22.9569620274834
2018-01-01 11:00:00,35.028,27.6740342254902,30.5967004931514,30.0695373427582
2018-01-01 12:00:00,38.364,28.8199380196078,34.2536649648258,31.9242695035406
2018-01-01 13:00:00,40.032,41.0500268267974,42.4330644430864,45.5506111618959
2018-01-01 14:00:00,41.144,35.5116958660131,38.8834095593102,44.1815489359467
2018-01-01 15:00:00,41.7,36.5324612581699,39.4820542668654,44.0629229386901
2018-01-01 16:00:00,38.364,31.9731490588235,36.1685267524242,38.9472700715029
2018-01-01 17:00:00,33.36,30.7621865588235,33.8060658808359,35.7172043976941
2018-01-01 18:00:00,31.136,29.1982239535604,31.6417284387223,32.7630059645244
2018-01-01 19:00:00,32.804,29.4437788235294,31.127753541546,33.8502774033415
2018-01-01 20:00:00,31.692,27.1511033529412,27.4949350238751,30.5210330331133
2018-01-02 07:00:00,40.588,34.0317708921569,59.7108681765515,44.3142000405719
2018-01-02 08:00:00,43.924,23.0113984397759,25.4977358943179,23.5453806393582
2018-01-02 09:00:00,41.144,23.1674725770308,25.9103617583708,23.4291143362223
2018-01-02 10:00:00,26.132,27.6810505686274,30.2194963005189,27.4647577584933
2018-01-02 11:00:00,30.024,28.2553626078431,27.8632279698641,37.5954449801101
2018-01-02 12:00:00,32.248,31.2124685588235,31.1906919827104,35.0639527890349
2018-01-02 13:00:00,33.36,34.6515867777778,36.75951828654,39.191542334169
2018-01-02 14:00:00,35.028,35.330553,37.5128591617705,38.6467503996009
2018-01-02 15:00:00,31.692,31.7428853039216,34.534833790363,37.1001037497625
2018-01-02 16:00:00,31.692,29.5086824705882,31.6760297816397,33.5635018912322
2018-01-02 17:00:00,28.356,29.5799793921569,31.3139749696502,32.7957606824098
2018-01-02 18:00:00,21.684,26.6187983333333,27.2901582928298,28.6826159634588
2018-01-02 19:00:00,20.016,27.6785811176471,29.4637088808467,32.0883721125213
2018-01-02 20:00:00,17.236,25.5062214117647,25.3180349269693,28.6116717770585
2018-01-03 07:00:00,16.68,24.9660774117647,24.3014650127915,16.4839384605069
2018-01-03 08:00:00,16.124,24.8408611715686,24.6709530397407,29.1521431059017
2018-01-03 09:00:00,13.344,17.944033625,15.1073873126064,13.1027441875201
2018-01-03 10:00:00,17.236,22.5310657843137,24.2102394077764,30.0553723315093
2018-01-03 11:00:00,18.904,26.880266,22.6561793932411,34.6802560978803
2018-01-03 12:00:00,17.792,26.9187790476191,23.1236951583813,35.2928233692293
2018-01-03 13:00:00,19.46,27.4679316666667,25.6187986349654,30.300391088137
2018-01-03 14:00:00,22.796,28.1371341372549,30.2923856394422,33.1779965292968
2018-01-03 15:00:00,22.796,29.8608683333333,29.3249795948375,33.5570038464194
2018-01-03 16:00:00,20.016,28.0632394705882,30.2295159635706,32.37232545552
2018-01-03 17:00:00,18.904,29.4631383333333,28.8364133891254,31.4441767607877
2018-01-03 18:00:00,12.232,25.656684,23.2101504685509,27.1116731751984
2018-01-03 19:00:00,18,26.0566599411765,23.9103517596276,25.0782384247281
2018-01-03 20:00:00,12.788,28.960534,27.7914057199853,25.6975517783187
2018-01-04 07:00:00,17.792,23.1597657254902,22.3411643373207,19.9352115141858
2018-01-04 08:00:00,15.568,22.7333399411765,22.9178833357333,23.420001867931
2018-01-04 09:00:00,16.68,22.5753324901961,23.1612798415781,25.8420432099768
2018-01-04 10:00:00,17.236,19.8971521666667,22.6075895957374,21.3265578170391
2018-01-04 11:00:00,18.904,24.297927,22.6427748617226,25.391006288028
2018-01-04 12:00:00,22.796,26.1674776666667,23.8773338398341,28.2966430804671
2018-01-04 13:00:00,27.8,30.8850060261438,33.0572788581499,38.6442958233699
2018-01-04 14:00:00,27.8,30.8815903333333,31.0633009281906,37.3576419874921
2018-01-04 15:00:00,26.688,31.2075913333333,31.7320590347796,37.2252105439226
2018-01-04 16:00:00,27.244,30.9457648888889,33.2607969224051,39.2587971740092
2018-01-04 17:00:00,25.576,30.9023623333333,32.5303798571823,35.5604155528622
2018-01-04 18:00:00,21.128,27.1718663333333,29.1124868405108,29.5998681946985
2018-01-04 19:00:00,21.128,27.1538783333333,29.8821817163391,31.9057295857962
2018-01-04 20:00:00,19.46,26.0144986666667,23.5477027710613,24.5159427355441
2018-01-05 07:00:00,28.356,31.4269893333333,29.4382804349799,29.3512603433933
2018-01-05 08:00:00,26.132,30.765188,27.9603166155788,25.0360234265387
2018-01-05 09:00:00,29.468,32.9716858947368,30.5973374137033,32.9005216070953
2018-01-05 10:00:00,25.02,30.4458120614035,29.5652695268647,31.0140319815746
2018-01-05 11:00:00,27.8,28.505519,29.3175614633948,33.1457867538624
2018-01-05 12:00:00,32.248,35.4879498311688,34.8512744381274,38.7853974884671
2018-01-05 13:00:00,35.028,38.9603504978355,39.6542215485356,42.2537348371389
2018-01-05 14:00:00,33.916,35.3779094978355,36.3748380759716,40.1178147458412
2018-01-05 15:00:00,32.804,34.3171962857143,35.3841213855105,39.4443898325275
2018-01-05 16:00:00,25.02,29.1342682857143,29.9836328867139,31.8239261588083
2018-01-05 17:00:00,22.24,31.895682,32.1735298273304,34.0498842139399
2018-01-05 18:00:00,16.124,29.411756,29.0355781317655,31.8979398565883
