"forecast","timestamp"
45.472914,2018-07-30 13:00:00
49.7473091944444,2018-07-30 14:00:00
50.0033346666667,2018-07-30 15:00:00
49.5571146666667,2018-07-30 16:00:00
48.979184,2018-07-30 17:00:00
46.321964,2018-07-30 18:00:00
47.1640689027778,2018-07-30 19:00:00
44.904671952381,2018-07-30 20:00:00
41.5592483333333,2018-07-30 21:00:00
43.9589134761905,2018-07-30 22:00:00
44.4169765,2018-07-30 23:00:00
36.630435,2018-07-31 00:00:00
34.6069876666667,2018-07-31 01:00:00
30.6097573333333,2018-07-31 02:00:00
29.8388853333333,2018-07-31 03:00:00
28.5397146666667,2018-07-31 04:00:00
26.8951913333333,2018-07-31 05:00:00
27.6945026666667,2018-07-31 06:00:00
27.3190833333333,2018-07-31 07:00:00
28.8004946666667,2018-07-31 08:00:00
29.0752626666667,2018-07-31 09:00:00
29.5560493333333,2018-07-31 10:00:00
31.9717953333333,2018-07-31 11:00:00
37.636822,2018-07-31 12:00:00
41.388786,2018-07-31 13:00:00
48.3158008333333,2018-07-31 14:00:00
53.1826851631945,2018-07-31 15:00:00
55.2347497777778,2018-07-31 16:00:00
56.3878904444444,2018-07-31 17:00:00
56.0554337777778,2018-07-31 18:00:00
54.8054312202381,2018-07-31 19:00:00
54.590870125,2018-07-31 20:00:00
48.4605822125604,2018-07-31 21:00:00
41.6524727702295,2018-07-31 22:00:00
35.6649828333333,2018-07-31 23:00:00
34.9024086666667,2018-08-01 00:00:00
35.238543,2018-08-01 01:00:00
32.2989536666667,2018-08-01 02:00:00
30.2829396666667,2018-08-01 03:00:00
30.0842613333333,2018-08-01 04:00:00
29.457116,2018-08-01 05:00:00
29.36724,2018-08-01 06:00:00
28.470766,2018-08-01 07:00:00
30.081666,2018-08-01 08:00:00
31.071724,2018-08-01 09:00:00
32.928485,2018-08-01 10:00:00
37.2186,2018-08-01 11:00:00
38.9363653333333,2018-08-01 12:00:00
47.754068,2018-08-01 13:00:00
52.3012384444444,2018-08-01 14:00:00
56.2717186666667,2018-08-01 15:00:00
54.2119993333333,2018-08-01 16:00:00
54.4103801904762,2018-08-01 17:00:00
51.5518006666667,2018-08-01 18:00:00
49.6161366666667,2018-08-01 19:00:00
47.8607166666667,2018-08-01 20:00:00
46.576922,2018-08-01 21:00:00
45.3104195555555,2018-08-01 22:00:00
45.6709804166667,2018-08-01 23:00:00
38.535007,2018-08-02 00:00:00
37.3723596666667,2018-08-02 01:00:00
35.1829156666667,2018-08-02 02:00:00
32.084552,2018-08-02 03:00:00
30.469668,2018-08-02 04:00:00
28.7238806666667,2018-08-02 05:00:00
28.833918,2018-08-02 06:00:00
28.7446813333333,2018-08-02 07:00:00
30.2541653333333,2018-08-02 08:00:00
30.631248,2018-08-02 09:00:00
32.8031086666667,2018-08-02 10:00:00
37.4896786666667,2018-08-02 11:00:00
40.0584066666667,2018-08-02 12:00:00
47.5031053333333,2018-08-02 13:00:00
52.5285053333333,2018-08-02 14:00:00
54.2213633333333,2018-08-02 15:00:00
54.2708435238095,2018-08-02 16:00:00
54.5472641904762,2018-08-02 17:00:00
51.9349742222222,2018-08-02 18:00:00
53.6501475555555,2018-08-02 19:00:00
52.7867825555555,2018-08-02 20:00:00
50.4230983333333,2018-08-02 21:00:00
46.4071982857143,2018-08-02 22:00:00
45.5965056666667,2018-08-02 23:00:00
43.4295056666667,2018-08-03 00:00:00
39.216361,2018-08-03 01:00:00
36.0307,2018-08-03 02:00:00
32.9228980434783,2018-08-03 03:00:00
30.387424,2018-08-03 04:00:00
28.2771466666667,2018-08-03 05:00:00
28.0023866666667,2018-08-03 06:00:00
28.415314,2018-08-03 07:00:00
29.5368346666667,2018-08-03 08:00:00
30.1578473333333,2018-08-03 09:00:00
33.3239456666667,2018-08-03 10:00:00
34.8776663333333,2018-08-03 11:00:00
39.8308746666667,2018-08-03 12:00:00
47.9402626666667,2018-08-03 13:00:00
52.1116086666666,2018-08-03 14:00:00
54.352596,2018-08-03 15:00:00
55.4354954658385,2018-08-03 16:00:00
54.2040521904762,2018-08-03 17:00:00
52.7460655238095,2018-08-03 18:00:00
