"timestamp","Real","RF","M5P","NN"
2018-01-07 18:00:00,23,32.7730434693878,31.5405192537178,34.8977856927037
2018-01-07 19:00:00,34.5,35.1532346666667,34.5393387910351,38.5354041700551
2018-01-07 20:00:00,37.5,34.7052133333333,34.0667678808539,39.3526284494444
2018-01-08 07:00:00,39,37.8349526666667,43.9600114160597,35.9160417062146
2018-01-08 08:00:00,47,37.1707686666667,39.315870812365,37.2992492509228
2018-01-08 09:00:00,45.5,37.8741402222222,42.9426574338951,35.6069408754951
2018-01-08 10:00:00,39.5,36.1378626666667,36.726194021168,36.4453627297958
2018-01-08 11:00:00,34.5,33.995171025641,38.7592927159075,35.5680046612641
2018-01-08 12:00:00,32,32.6475753333333,33.8300802030216,33.3167771433436
2018-01-08 13:00:00,31.5,33.3133714523809,27.3761890639391,31.2065209931869
2018-01-08 14:00:00,28,34.051894,26.3672612798275,28.9256220993783
2018-01-08 15:00:00,29,33.6588026666667,26.8982839450043,29.2430609167097
2018-01-08 16:00:00,31.5,31.6267093333333,31.605313090399,28.6747905470279
2018-01-08 17:00:00,36.5,34.2727222857143,40.9072968364226,32.8430161748693
2018-01-08 18:00:00,49.5,35.7229082857143,41.6575017439215,39.4889957711765
2018-01-08 19:00:00,64.5,40.3646791428571,43.4368523185855,43.3215893539003
2018-01-08 20:00:00,70,34.6654213333333,35.1275706327732,41.8671105061633
2018-01-09 07:00:00,43.5,41.478468,41.1376435619207,40.6763598047957
2018-01-09 08:00:00,44,36.777994,38.6086190521335,39.0455894385316
2018-01-09 09:00:00,42.5,38.050286,37.7449265474995,38.7169407697742
2018-01-09 10:00:00,37.5,38.176414,41.3306937703932,39.1784054060169
2018-01-09 11:00:00,35,35.7186703589744,36.1732937517444,37.6130879865383
2018-01-09 12:00:00,36.5,35.1185975,30.2686530096635,34.2371067435136
2018-01-09 13:00:00,37,36.0955573333333,33.4282013466922,33.1025259213287
2018-01-09 14:00:00,37.5,30.4337946666667,32.7405277382238,31.7380071825651
2018-01-09 15:00:00,34.5,32.9919673333333,32.0055472489379,33.3162420157795
2018-01-09 16:00:00,32.5,33.6442735503876,31.4234465370335,36.1083363527667
2018-01-09 17:00:00,36,32.7383222170543,31.6559046649475,35.962479309862
2018-01-09 18:00:00,39,35.6379897408638,34.9849999738704,37.9619151288522
2018-01-09 19:00:00,38.5,35.4758528571429,34.3916950283133,41.1927758442924
2018-01-09 20:00:00,36.5,39.7155126666667,42.5238641288977,47.3495261062146
2018-01-10 07:00:00,32.5,37.1695922962963,38.5898560109606,35.3054177510135
2018-01-10 08:00:00,37,37.1548533333333,38.4929548447842,38.8865028649785
2018-01-10 09:00:00,39,34.3289946666667,33.5317379413295,32.4900500418389
2018-01-10 10:00:00,36.5,33.6119846666667,33.902730403897,32.5176938048987
2018-01-10 11:00:00,34.5,32.2214613333333,33.189197959318,30.227570696539
2018-01-10 12:00:00,27.5,30.0016955555556,32.9258309894978,25.9645544167007
2018-01-10 13:00:00,28.5,29.695934,32.9154216418781,24.2374162360733
2018-01-10 14:00:00,28.5,28.3978069230769,32.6087232924132,23.642975570205
2018-01-10 15:00:00,31.5,27.9642851452992,26.8637266869897,25.9979091230995
2018-01-10 16:00:00,34.5,27.5133893333333,26.6263719476677,28.7879503890241
2018-01-10 17:00:00,36,28.5499989230769,32.0534339637928,29.9974997610411
2018-01-10 18:00:00,39,32.0901014931973,31.5309255137902,32.364345854417
2018-01-10 19:00:00,38,32.1575386666667,33.6546853476912,35.8156436438811
2018-01-10 20:00:00,36,31.0490073333333,32.4845122736344,33.8358414314653
2018-01-11 07:00:00,39.5,31.3143346666667,34.145769706683,32.4133539874102
2018-01-11 08:00:00,46.5,33.1607406666667,33.8789802203596,32.443891957583
2018-01-11 09:00:00,51,37.904578,35.002421290243,33.4355948214185
2018-01-11 10:00:00,33,30.6340399047619,29.9522170722053,32.4231239915865
2018-01-11 11:00:00,26.688,29.0757999047619,29.1477691004282,32.0685550369873
2018-01-11 12:00:00,27,28.2662246666667,30.3326125266747,31.6773032334456
2018-01-11 13:00:00,28.356,30.9557051666667,30.866678045842,31.9371258532358
2018-01-11 14:00:00,27.5,29.1920973333333,32.9509467834419,27.6033608247299
2018-01-11 15:00:00,28.5,30.6165831666667,30.7842371298352,29.2546741653106
2018-01-11 16:00:00,33,29.7938733333333,30.5458029741781,30.7026169650408
2018-01-11 17:00:00,42,29.9845786666667,29.4701411496482,31.1402214834324
2018-01-11 18:00:00,49.5,31.9413006666667,32.3442385653736,31.3926530238802
2018-01-11 19:00:00,43.5,34.933342,31.1956813928562,34.5655353253089
2018-01-11 20:00:00,45.5,37.305464,37.0673439152437,37.0322022450914
2018-01-12 07:00:00,51.5,40.9891529523809,44.2230821805399,39.609111788658
2018-01-12 08:00:00,57.5,42.0836526666667,42.2988820428821,39.89525209142
2018-01-12 09:00:00,65.5,42.2437642608695,37.1769789147626,38.6924422472371
2018-01-12 10:00:00,56,37.858376,36.0325215783436,36.2441862604164
2018-01-12 11:00:00,57.5,38.4952053333333,35.9448996100949,36.8494289356396
2018-01-12 12:00:00,53.5,34.9827077575758,33.1984610921207,35.0037856132303
2018-01-12 13:00:00,35,30.5811346666667,33.2960533758615,30.87090810474
2018-01-12 14:00:00,41,34.3868350666667,32.9423528707971,31.0943914214118
2018-01-12 15:00:00,41.5,30.8313716363636,32.1259761920263,28.5292834713416
2018-01-12 16:00:00,43.5,32.213866969697,31.5379828360294,29.5935806768096
2018-01-12 17:00:00,41.5,33.473223,36.4725320914138,31.1405847105854
2018-01-12 18:00:00,45,39.201044,39.6861071102979,36.8436994557645
2018-01-12 19:00:00,47,40.1275293333333,31.2145155952143,37.6437426957319
2018-01-12 20:00:00,54.5,49.5753523333333,47.1252087384736,49.3186985200365
2018-01-13 07:00:00,36,39.1217162608696,42.029934863415,34.3998648099838
2018-01-13 08:00:00,32.5,34.683174,36.6315593252019,39.0346748701706
2018-01-13 09:00:00,33,35.8471276666667,35.8768889193558,35.6472452522079
2018-01-13 10:00:00,33,36.7971706666667,35.9337523658338,37.6785482559476
2018-01-13 11:00:00,28,35.6133606666667,33.9450687229725,33.739748595519
2018-01-13 12:00:00,27.5,31.86218,33.6250419784844,32.6723102555952
2018-01-13 13:00:00,35.5,32.5676118837209,35.3202126661609,29.7047414014235
2018-01-13 14:00:00,40,32.3517995503876,32.5364160869835,28.6298482346222
2018-01-13 15:00:00,41.5,34.180203,31.6777545352673,32.657473708271
2018-01-13 16:00:00,44.5,31.204389,29.8550782342728,34.6201953849023
2018-01-13 17:00:00,40.5,30.5470168837209,37.0766887982267,38.2337358085697
2018-01-13 18:00:00,45,37.0917393333333,41.157638749911,43.3955015801788
2018-01-13 19:00:00,47,34.8638951145833,36.3665941167335,41.8556131634139
2018-01-13 20:00:00,40,36.9808505,34.9199854544444,39.8146065589604
2018-01-14 07:00:00,20.016,33.0825293333333,34.2672639129959,32.5530022709985
2018-01-14 08:00:00,18.904,32.92751,33.5341430430638,32.6469827318148
2018-01-14 09:00:00,19.5,35.4235546666667,33.9700155134717,33.3201051030287
2018-01-14 10:00:00,20,35.8187813333333,34.7327151885092,39.1519948668039
2018-01-14 11:00:00,23.5,32.7554806666667,34.0163019332937,36.1302184916853
2018-01-14 12:00:00,29,37.7151016666667,32.6229843788843,34.1261033628083
2018-01-14 13:00:00,33.5,34.0646273333333,33.4622367572233,32.6004860928074
2018-01-14 14:00:00,33,35.8518833333333,34.3749372555951,33.1029446326716
2018-01-14 15:00:00,23.352,34.1151446666667,32.0730361177874,29.3521601221897
2018-01-14 16:00:00,26.688,34.7860748888889,31.5660400467505,31.5104107153704
2018-01-14 17:00:00,26,36.2998728888889,40.2586670684535,35.5352621133724
2018-01-14 18:00:00,35.5,39.6908756984127,41.8639144477186,40.517747549686
2018-01-14 19:00:00,37.5,40.0295131388889,40.8989652409091,43.7305172561311
2018-01-14 20:00:00,38,39.9121096944444,40.6540101566062,45.4969403320155
2018-01-15 07:00:00,47.5,38.9312953333333,37.2314656766381,39.4053100834479
2018-01-15 08:00:00,63.5,40.75297,37.3730721435543,39.5640699504414
2018-01-15 09:00:00,67,40.1112966666667,36.8529135350702,39.3307442411916
2018-01-15 10:00:00,59.5,35.9713933333333,35.3641992940936,35.4622394893736
2018-01-15 11:00:00,27.47,36.3156753333333,35.1148832410061,37.1440797884016
2018-01-15 12:00:00,48.5,34.873722,33.7291664656906,34.8051312586168
2018-01-15 13:00:00,41.5,29.8266008333333,30.9426947894903,31.992350085031
2018-01-15 14:00:00,33.5,32.535158,32.506510123406,28.0310076555957
2018-01-15 15:00:00,25,31.9855313333333,34.4585743127862,24.7065355513036
2018-01-15 16:00:00,27.5,32.5288046666667,33.9908486520491,25.913476237404
2018-01-15 17:00:00,34.5,31.9043646666667,34.2944790701641,28.9871422380813
2018-01-15 18:00:00,45,36.3590473333333,36.4576958335965,34.6951200899787
2018-01-15 19:00:00,44.5,35.701314,33.1830432782407,35.5882453704101
2018-01-15 20:00:00,46,36.8741766666667,44.4993049785328,34.9085691900332
2018-01-15 21:00:00,47.5,37.501356,43.7435425485889,35.6212529875673
2018-01-16 07:00:00,50.5,36.3306713333333,36.0766226431801,36.5791068302529
2018-01-16 08:00:00,62,36.8677229275362,36.5249514264952,39.0359644143203
2018-01-16 09:00:00,60,36.363692,36.5283765169155,39.1738189776415
2018-01-16 10:00:00,50.5,38.6677557198068,34.463951313689,34.2951786937994
2018-01-16 11:00:00,43,37.0560936666667,33.9959044128903,33.7523924833627
2018-01-16 12:00:00,38.5,33.8366843333333,33.4586261649796,30.0665506769891
2018-01-16 13:00:00,35.5,32.0923343333333,31.4087171356092,30.0324699438391
2018-01-16 14:00:00,31,32.731442,31.2546932621173,25.0955160226872
2018-01-16 15:00:00,27.5,32.8571593333333,30.1461103666856,25.8810322473877
2018-01-16 16:00:00,32,33.423507,29.0394102535763,28.6562422405602
2018-01-16 17:00:00,47,34.009281,32.3270673177026,34.8628240172627
2018-01-16 18:00:00,47,36.6125171666667,34.7184866081537,37.328007620769
2018-01-16 19:00:00,48,40.4667346666667,40.5239794828972,41.5640715345564
2018-01-16 20:00:00,47.5,40.1197686666667,35.8857589651591,39.7888260510815
2018-01-17 07:00:00,50.5,30.0200826666667,29.1373444675854,32.5649737489219
2018-01-17 08:00:00,56,33.3896105555556,30.1031747648198,32.153715403168
2018-01-17 09:00:00,57,37.7660953623188,39.8938961570665,33.0098901442226
2018-01-17 10:00:00,39.5,39.6923297198068,34.3920433703953,33.8265508010685
2018-01-17 11:00:00,36,36.1843769710145,33.9199665433085,33.0715612933164
2018-01-17 12:00:00,37,32.6177083333333,31.4586876180582,29.0553821157142
2018-01-17 13:00:00,38,31.8437611372549,33.0474929933449,30.0562593077918
2018-01-17 14:00:00,44,31.8316221372549,32.5755689268416,28.9249511876447
2018-01-17 15:00:00,41.5,32.9559098039216,31.9114533407438,29.5727195164506
2018-01-17 16:00:00,43.5,34.3179723333333,33.8758681741636,33.0130246446765
2018-01-17 17:00:00,41.5,36.5144444705882,36.3457761789936,36.4853925176566
2018-01-17 18:00:00,48,38.3250167880485,42.1011699995855,39.9898272053953
2018-01-17 19:00:00,49,44.1780705714286,46.2415737216925,43.3908064593316
2018-01-17 20:00:00,55,42.148694,44.1173410407764,41.6799604529352
2018-01-17 21:00:00,48.5,47.612334063492,52.4176162724094,48.9000422802673
2018-01-18 07:00:00,41.5,35.6557046480331,42.3972368905244,33.4185520613699
2018-01-18 08:00:00,47,40.4920445284553,43.9523655424909,37.6746123783829
2018-01-18 09:00:00,45.5,40.2549485284553,42.7545166037239,35.8764365336672
2018-01-18 10:00:00,42,37.4415194202898,34.4330670005194,33.1337643818423
2018-01-18 11:00:00,36,34.2152018039216,34.0453715769066,35.152620151822
2018-01-18 12:00:00,35,33.1656571372549,33.6473081473208,33.8317829672279
2018-01-18 13:00:00,31,31.9494020797101,36.3186393759551,33.3481298996523
2018-01-18 14:00:00,34.5,34.5514173039216,34.9942748152051,29.2457518804299
2018-01-18 15:00:00,40.5,34.3172133039216,35.9515625052435,29.9167541082499
2018-01-18 16:00:00,47.5,36.996481,35.2425704886655,34.614153818178
2018-01-18 17:00:00,57,36.3961423333333,39.0418646988866,39.1136117029261
2018-01-18 18:00:00,64,40.1234481807332,39.3582243738701,39.9509953160584
2018-01-18 19:00:00,68,47.9509472380952,45.2868551795723,43.0705970965907
2018-01-18 20:00:00,81.5,48.0182931717172,47.8656581835451,46.9585345740599
2018-01-19 07:00:00,48.5,35.5552263400495,41.3438865401872,33.9280903226783
2018-01-19 08:00:00,73,39.6926779565217,36.23883205034,37.5189307776028
2018-01-19 09:00:00,64,39.7273661884058,36.0710249787806,38.8809060924001
2018-01-19 10:00:00,45.5,34.6515850966183,34.3041280772086,33.2072947618891
2018-01-19 11:00:00,49,35.6423136666667,37.9231825646073,35.8917750624835
2018-01-19 12:00:00,53,35.4617046879795,33.5126518445,33.9284790516941
2018-01-19 13:00:00,56.5,35.8430588546462,36.4194520905842,32.7295240673018
2018-01-19 14:00:00,52.5,36.8324476111111,35.4232517071082,30.5243193705083
2018-01-19 15:00:00,44.5,35.1190387459506,31.6664610860282,29.747382300475
2018-01-19 16:00:00,44.5,37.1227216106849,34.5095675577734,34.3675550653405
2018-01-19 17:00:00,52,37.0384069826655,29.0078022624358,36.2177288977041
2018-01-19 18:00:00,60,36.9366061372549,30.1283172159705,36.9100449610924
2018-01-19 19:00:00,51,43.5392865952381,50.812805510271,50.9636748372162
2018-01-19 20:00:00,51.5,48.3879902272727,46.5749265372843,48.8040687909003
2018-01-20 07:00:00,44.5,32.283456,32.5298388334325,33.0219961015656
2018-01-20 08:00:00,39,38.0859492857143,40.0852944530474,34.6683513350031
2018-01-20 09:00:00,40.5,35.5099765942029,31.9123916857895,33.6081954151262
2018-01-20 10:00:00,40.5,32.8144226811594,31.6003829471461,34.7465685766175
2018-01-20 11:00:00,44.5,32.4752772463768,33.8461489577742,34.8343271175369
2018-01-20 12:00:00,42,33.7191176666667,33.4210377781298,32.5889348862331
2018-01-20 13:00:00,37.5,32.6750121449275,35.4622760816522,34.5945273304604
2018-01-20 14:00:00,35,33.0600613333333,33.6751146960366,26.4375591067356
2018-01-20 15:00:00,29.5,32.8775572222222,30.6828030442648,27.6196919902386
2018-01-20 16:00:00,35,36.7902620096618,40.9004857052959,33.9470133630306
2018-01-20 17:00:00,43.5,33.8997805555556,30.0701441167735,35.9247154076326
2018-01-20 18:00:00,48.5,35.5288126666667,35.0870325843048,35.1336620066899
2018-01-20 19:00:00,46.5,47.824103494228,53.7293845101517,54.2154158740373
2018-01-20 20:00:00,49,41.1726293333333,37.9301927321901,44.1771782458709
2018-01-21 07:00:00,39.5,37.6494071304348,37.2190302984158,33.8651225936101
2018-01-21 08:00:00,28,35.302449,26.734893716701,30.9946857108296
2018-01-21 09:00:00,20,37.6592802898551,27.5923987227286,32.3331826548911
2018-01-21 10:00:00,35.5,36.3957721304348,47.0692038016493,33.788800814502
2018-01-21 11:00:00,24.5,34.9841921097309,43.7939143574843,33.8598809123206
2018-01-21 12:00:00,21.684,35.12901,41.2027568467042,32.1588647657438
2018-01-21 13:00:00,26,33.575088,32.912987298731,31.1472920775027
2018-01-21 14:00:00,26.5,33.0169843333333,33.2070366777968,29.1826171272403
2018-01-21 15:00:00,22,32.7771785,44.7012960720388,31.4271300352324
2018-01-21 16:00:00,22.796,31.8465143405797,43.5153584485347,34.7949514764659
2018-01-21 17:00:00,26,32.9126796376812,35.2869771613455,37.6379526940905
2018-01-21 18:00:00,45.5,39.5141517777778,36.3244090248232,41.3835932753228
2018-01-21 19:00:00,45,37.6674953333333,36.8975572451797,41.9871837159493
2018-01-21 20:00:00,47,37.6781064444444,33.0430327299162,38.9201132881908
2018-01-22 07:00:00,32,44.6176791014493,47.4826854708449,37.5878131920461
2018-01-22 08:00:00,36.5,41.7333763623188,35.2686595150953,41.1548179984403
2018-01-22 09:00:00,35,41.3690647681159,34.3082551304114,39.453160057961
2018-01-22 10:00:00,30.5,38.7237784782609,32.9416560606197,36.929948421365
2018-01-22 11:00:00,25,41.5676832028986,41.9175060303182,35.2981334061148
2018-01-22 12:00:00,26.5,35.1897136763285,32.1276418876338,33.8680643631539
2018-01-22 13:00:00,27,36.0036793623188,40.3756905972139,35.7789499377441
2018-01-22 14:00:00,33.5,35.180405,33.8665763430598,33.6676501180193
2018-01-22 15:00:00,37,36.7119200144928,61.067581228917,34.348131781998
2018-01-22 16:00:00,41.5,35.8259363478261,32.301608643686,36.7457704970436
2018-01-22 17:00:00,49,37.9601657101449,35.1653698036143,39.7018203632357
2018-01-22 18:00:00,59,38.458216057971,34.11135333244,38.4073768944992
2018-01-22 19:00:00,62,45.3930726859903,43.4633654744075,46.530035622479
2018-01-22 20:00:00,65,48.2887457610891,45.6092284457475,48.6937777151232
2018-01-23 07:00:00,38,41.5519335120773,34.9424323675999,39.5216052743974
2018-01-23 08:00:00,42,40.9921624492754,35.8789068020883,42.8738640920199
2018-01-23 09:00:00,45,46.4501262028985,45.1371117237488,37.3615203526166
2018-01-23 10:00:00,40,43.1351857536232,46.7841596274684,36.2176827466911
2018-01-23 11:00:00,33,39.9517432173913,41.8119919571097,36.6295853526786
2018-01-23 12:00:00,30,37.9513212753623,38.5600538168983,35.4859872439306
2018-01-23 13:00:00,28.5,33.6532318043478,40.9509309177777,35.8589537508545
2018-01-23 14:00:00,29.5,32.1308013333333,40.1894771127229,33.4300726598138
2018-01-23 15:00:00,31.5,35.2852798019324,42.5947077576625,34.1488871698304
2018-01-23 16:00:00,40,38.7823305,67.325419405666,40.6179603228848
2018-01-23 17:00:00,48.5,40.6162885403727,42.4818862644247,46.3757094003232
2018-01-23 18:00:00,63,39.5989712222222,39.17192859025,43.3231285263624
2018-01-23 19:00:00,81.5,42.4773043333334,40.6230060398559,44.501576502709
2018-01-23 20:00:00,85.5,45.5706118550725,43.0696943939159,47.2955518158079
2018-01-24 07:00:00,41,45.9336504285244,42.5819340266332,39.0928815358276
2018-01-24 08:00:00,44,40.9951475942029,35.8616977592961,42.4406257851146
2018-01-24 09:00:00,45.5,39.230436,35.0276873534456,41.5553261493774
2018-01-24 10:00:00,33,44.9358355760869,44.5786081825906,36.1305585932646
2018-01-24 11:00:00,33.5,39.5510328514493,41.6930429916306,35.9432475420304
2018-01-24 12:00:00,36.5,38.7960396630435,38.5420585844608,36.0782233587532
2018-01-24 13:00:00,36,43.6756978055556,70.7917966208355,39.1381543986518
2018-01-24 14:00:00,36,34.293472923913,40.7174592251611,30.0727422115619
2018-01-24 15:00:00,31.5,35.0826539710145,42.6438956267777,29.5602920524051
2018-01-24 16:00:00,34,36.473219173913,42.2645899759543,35.7410851235353
2018-01-24 17:00:00,41.5,35.5002339710145,30.188470359854,38.2179841557523
2018-01-24 18:00:00,53.5,41.4638431642512,38.0480425444235,43.0414663214372
2018-01-24 19:00:00,59.5,45.600221,41.2337377083571,45.5344066926292
2018-01-24 20:00:00,58.5,52.3185436111111,52.139475539142,55.2597921080196
2018-01-24 21:00:00,61.5,55.8377072222222,52.43858215273,55.696572586964
2018-01-25 07:00:00,36.5,38.4672994202899,35.3884018623979,41.6048760897087
2018-01-25 08:00:00,41,41.3281398985507,49.61488171163,36.9751984193362
2018-01-25 09:00:00,48.5,43.8153084057971,51.8551651038447,38.2488021178762
2018-01-25 10:00:00,47,40.4228734040173,34.661387086768,39.3328888216781
2018-01-25 11:00:00,47,35.5622391111111,29.1718267746017,36.0216565131348
2018-01-25 12:00:00,43.5,34.2937563285024,30.5530768308904,31.4756797147088
2018-01-25 13:00:00,36,32.0681852380952,32.4799233173702,29.5798419213546
2018-01-25 14:00:00,35,34.9982888837209,32.7683740582198,27.4985319129138
2018-01-25 15:00:00,35,33.990826,32.5017731032082,24.81863421737
2018-01-25 16:00:00,33,33.2408653333333,32.280652241755,26.8096772844823
2018-01-25 17:00:00,32,33.4560320952381,32.0853049615512,28.90161299546
2018-01-25 18:00:00,32,33.4225888027211,32.0119499912295,30.5727327763444
2018-01-25 19:00:00,32.5,33.4640668027211,32.0756845820872,33.600908599138
2018-01-25 20:00:00,29.5,32.717324,31.6327457103081,33.3590753849615
2018-01-26 07:00:00,40,31.3468133333333,31.5071544100219,31.9561488504151
