"forecast","timestamp"
43.5798526666667,2018-07-30 13:00:00
46.766165,2018-07-30 14:00:00
47.7990493333333,2018-07-30 15:00:00
47.591754,2018-07-30 16:00:00
47.934789,2018-07-30 17:00:00
48.175637,2018-07-30 18:00:00
48.16566,2018-07-30 19:00:00
40.9413156666667,2018-07-30 20:00:00
39.4858443333333,2018-07-30 21:00:00
36.8247116666667,2018-07-30 22:00:00
37.4352356666667,2018-07-30 23:00:00
33.9400456666667,2018-07-31 00:00:00
34.7610635555556,2018-07-31 01:00:00
30.5959487460317,2018-07-31 02:00:00
27.3832989047619,2018-07-31 03:00:00
26.2020066291486,2018-07-31 04:00:00
25.6135582792208,2018-07-31 05:00:00
24.1670871572872,2018-07-31 06:00:00
24.3025952886003,2018-07-31 07:00:00
25.7235011652237,2018-07-31 08:00:00
27.0404942727273,2018-07-31 09:00:00
31.2883260692641,2018-07-31 10:00:00
31.7082093809524,2018-07-31 11:00:00
34.570772,2018-07-31 12:00:00
39.1217981255411,2018-07-31 13:00:00
46.780302,2018-07-31 14:00:00
49.9431616666667,2018-07-31 15:00:00
50.1768606666667,2018-07-31 16:00:00
50.5843013333333,2018-07-31 17:00:00
50.549246,2018-07-31 18:00:00
50.5383963333333,2018-07-31 19:00:00
44.771503,2018-07-31 20:00:00
41.0911733333333,2018-07-31 21:00:00
37.7368226666667,2018-07-31 22:00:00
37.3579190808081,2018-07-31 23:00:00
34.792087,2018-08-01 00:00:00
33.5540672467532,2018-08-01 01:00:00
31.8919978470418,2018-08-01 02:00:00
28.4901799509379,2018-08-01 03:00:00
26.7866331890332,2018-08-01 04:00:00
24.3843163174603,2018-08-01 05:00:00
24.5552086378066,2018-08-01 06:00:00
24.7143333910534,2018-08-01 07:00:00
26.2161805800866,2018-08-01 08:00:00
28.3868883809524,2018-08-01 09:00:00
30.921706969697,2018-08-01 10:00:00
33.3938635974026,2018-08-01 11:00:00
38.0833836666667,2018-08-01 12:00:00
45.0161303333333,2018-08-01 13:00:00
51.83456,2018-08-01 14:00:00
53.9225486666667,2018-08-01 15:00:00
55.130281,2018-08-01 16:00:00
54.6891616666667,2018-08-01 17:00:00
52.946928,2018-08-01 18:00:00
52.3258046666666,2018-08-01 19:00:00
48.6347856666667,2018-08-01 20:00:00
46.694524,2018-08-01 21:00:00
42.9713404307359,2018-08-01 22:00:00
42.7611234307359,2018-08-01 23:00:00
36.645696,2018-08-02 00:00:00
33.9008647265512,2018-08-02 01:00:00
32.820659033189,2018-08-02 02:00:00
30.6245284704185,2018-08-02 03:00:00
28.7754777720058,2018-08-02 04:00:00
26.8643113506493,2018-08-02 05:00:00
26.2922586233766,2018-08-02 06:00:00
24.6826594776335,2018-08-02 07:00:00
26.0208066666667,2018-08-02 08:00:00
30.4937477142857,2018-08-02 09:00:00
31.633685969697,2018-08-02 10:00:00
33.5223935974026,2018-08-02 11:00:00
38.5346703333333,2018-08-02 12:00:00
44.6555823333333,2018-08-02 13:00:00
52.3772513333333,2018-08-02 14:00:00
53.508516,2018-08-02 15:00:00
55.484417,2018-08-02 16:00:00
54.5993836666667,2018-08-02 17:00:00
53.341704,2018-08-02 18:00:00
54.1916583333333,2018-08-02 19:00:00
49.6087723333334,2018-08-02 20:00:00
47.563479,2018-08-02 21:00:00
44.9624310974026,2018-08-02 22:00:00
42.3461247640693,2018-08-02 23:00:00
36.7141033333333,2018-08-03 00:00:00
34.4595549487734,2018-08-03 01:00:00
32.7095882799423,2018-08-03 02:00:00
29.9417982972583,2018-08-03 03:00:00
28.081132046176,2018-08-03 04:00:00
27.4934715988456,2018-08-03 05:00:00
26.6431051861472,2018-08-03 06:00:00
25.6784655238095,2018-08-03 07:00:00
27.481162,2018-08-03 08:00:00
29.6230693506494,2018-08-03 09:00:00
31.955489969697,2018-08-03 10:00:00
32.8606030476191,2018-08-03 11:00:00
37.6046903333333,2018-08-03 12:00:00
45.078939,2018-08-03 13:00:00
51.556821,2018-08-03 14:00:00
53.2999713333333,2018-08-03 15:00:00
53.8888846666667,2018-08-03 16:00:00
55.16486,2018-08-03 17:00:00
54.6980203333333,2018-08-03 18:00:00
